Unnamed: 0,Timestamp,s1,s2,s1_clean,s2_clean,l_force_lbs,l_force_N,r_force_lbs,r_force_N,athletes_name,protocol_name,protocol_type,leg,elapsed_time_sec
123,1702052887.487901,-380529,-535268,-380529,-535268,57.5459063824338,275.88962057065567,58.306296967804,279.53512523416936,zSophia,CMJ,double,both,1.762861967086792
124,1702052887.502357,-381240,-535129,-381240,-535129,57.63126428134091,276.29884791318267,58.28899999875562,279.45219919254845,zSophia,CMJ,double,both,1.777318000793457
125,1702052887.5165818,-382012,-536001,-382012,-536001,57.7239454317717,276.7431847745482,58.3975104808433,279.9724258709182,zSophia,CMJ,double,both,1.7915427684783936
126,1702052887.531072,-382597,-537000,-382597,-537000,57.7941766144168,277.0798908158679,58.5218246684644,280.568419508179,zSophia,CMJ,double,both,1.80603289604187
127,1702052887.545303,-383034,-538291,-383034,-538291,57.8466399081192,277.3314131065631,58.68247493494972,281.3386174918663,zSophia,CMJ,double,both,1.8202641010284424
128,1702052887.559695,-383287,-538965,-383287,-538965,57.87701339394691,277.47703127486034,58.76634656904042,281.7407193051933,zSophia,CMJ,double,both,1.834656000137329
129,1702052887.5740008,-383389,-539470,-383389,-539231,57.88925883092093,277.5357389948853,58.79944724362222,281.8994123057052,zSophia,CMJ,double,both,1.84896183013916
130,1702052887.586821,-383142,-101,-383142,-539497,57.85960566491522,277.3935742218837,58.832547918204014,282.0581053062171,zSophia,CMJ,double,both,1.8617820739746092
131,1702052887.601475,-382056,-539697,-382056,-539763,57.72922777713305,276.7685096733825,58.8656485927858,282.21679830672895,zSophia,CMJ,double,both,1.8764359951019287
132,1702052887.615757,-382050,-540030,-382050,-540030,57.728507457311046,276.7650562780869,58.89887370599384,282.3760878974683,zSophia,CMJ,double,both,1.8907179832458496
133,1702052887.630126,-381964,-540230,-381964,-540230,57.7181828731957,276.7155576121835,58.923761431243314,282.495405942966,zSophia,CMJ,double,both,1.9050869941711424
134,1702052887.644556,-381543,-540168,-381543,-540168,57.667640432351966,276.47324437560985,58.91604623641598,282.4584173488617,zSophia,CMJ,double,both,1.919517040252685
135,1702052887.6589282,-380711,-539921,-380711,-539921,57.56775608370116,275.99437356128846,58.88530989573288,282.3110595626721,zSophia,CMJ,double,both,1.9338891506195068
136,1702052887.673118,-380290,-539896,-380290,-539896,57.51721364285743,275.7520603247148,58.8821989300767,282.29614480698484,zSophia,CMJ,double,both,1.9480788707733157
137,1702052887.6875572,-379702,-539946,-379801,-539946,57.45850757736435,275.4706086081245,58.888420861389065,282.3259743183593,zSophia,CMJ,double,both,1.9625182151794436
138,1702052887.700392,-101,-540780,-379312,-540780,57.39980151187127,275.18915689153414,58.99220267567935,282.8235305680845,zSophia,CMJ,double,both,1.9753530025482176
139,1702052887.714967,-378188,-541359,-378823,-541359,57.34109544637819,274.9077051749438,59.06425264027656,283.1689563098002,zSophia,CMJ,double,both,1.9899280071258545
140,1702052887.729471,-378334,-541764,-378334,-541764,57.28238938088512,274.6262534583535,59.114650283906734,283.4105753519329,zSophia,CMJ,double,both,2.004431962966919
